Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Letter,Zone
1700076079.3684077,0,69679,0,GPS1_frame,42.342124938964844,-71.08409118652344,15.899999618530273,1.0,328324.65625,4689866.5,19:21:19,T,19
1700076080.3919978,0,69680,0,GPS1_frame,42.342124938964844,-71.08406066894531,16.100000381469727,1.0,328327.15625,4689866.5,19:21:20,T,19
1700076081.3838077,0,69681,0,GPS1_frame,42.34212112426758,-71.08403015136719,16.200000762939453,1.0,328329.875,4689866.0,19:21:21,T,19
1700076084.3919976,0,69684,0,GPS1_frame,42.34208679199219,-71.08393096923828,16.100000381469727,1.0,328337.75,4689862.0,19:21:24,T,19
1700076085.3889315,0,69685,0,GPS1_frame,42.34206771850586,-71.08389282226562,16.299999237060547,1.0,328340.71875,4689860.0,19:21:25,T,19
1700076086.3763204,0,69686,0,GPS1_frame,42.342041015625,-71.08384704589844,16.5,1.0,328344.34375,4689857.0,19:21:26,T,19
1700076089.3841057,0,69689,0,GPS1_frame,42.3419303894043,-71.08369445800781,16.700000762939453,1.0,328356.96875,4689844.5,19:21:29,T,19
1700076090.3760097,0,69690,0,GPS1_frame,42.341896057128906,-71.0836410522461,16.700000762939453,1.0,328361.125,4689840.0,19:21:30,T,19
1700076091.3720996,0,69691,0,GPS1_frame,42.341861724853516,-71.0835952758789,16.799999237060547,1.0,328364.59375,4689836.5,19:21:31,T,19
1700076094.376917,0,69694,0,GPS1_frame,42.34181213378906,-71.08353424072266,16.799999237060547,1.0,328369.8125,4689831.0,19:21:34,T,19
1700076095.3679295,0,69695,0,GPS1_frame,42.3418083190918,-71.08352661132812,16.700000762939453,1.0,328370.09375,4689830.5,19:21:35,T,19
1700076096.3917546,0,69696,0,GPS1_frame,42.3418083190918,-71.08352661132812,16.600000381469727,1.0,328370.09375,4689830.5,19:21:36,T,19
1700076099.3686085,0,69699,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:39,T,19
1700076100.3920753,0,69700,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:40,T,19
1700076101.3838477,0,69701,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:41,T,19
1700076103.4318163,0,69703,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:43,T,19
1700076104.392384,0,69704,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:44,T,19
1700076105.3841386,0,69705,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:45,T,19
1700076106.3763545,0,69706,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:46,T,19
1700076109.3839962,0,69709,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:49,T,19
1700076110.3767023,0,69710,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:50,T,19
1700076111.3681772,0,69711,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:51,T,19
1700076114.3768446,0,69714,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:54,T,19
1700076115.3684378,0,69715,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:55,T,19
1700076116.391748,0,69716,0,GPS1_frame,42.341800689697266,-71.08352661132812,16.5,1.0,328370.34375,4689829.5,19:21:56,T,19
1700076119.400206,0,69719,0,GPS1_frame,42.341796875,-71.08352661132812,16.399999618530273,1.0,328370.46875,4689829.0,19:21:59,T,19
1700076120.4282062,0,69720,0,GPS1_frame,42.34178924560547,-71.08351135253906,16.299999237060547,1.0,328371.53125,4689828.5,19:22:00,T,19
1700076121.4166157,0,69721,0,GPS1_frame,42.34177017211914,-71.08348846435547,16.299999237060547,1.0,328373.5625,4689826.0,19:22:01,T,19
